ID,time,rel,educ,crime,age,savings,donations,voluntary,consume,pray,leisure,employed
70,1,5,2,2,3,0,0,0,0.528684965050179,0,0.48780365954185,0
71,1,1,1,1,2,0,0,0,0.528684965050179,0,0.48780365954185,0
72,1,1,3,1,2,0,0,0,0.528684965050179,0,0.48780365954185,0
10003,1,2,2,2,2,0.00264171165666563,1.15554666189516e-28,2.38148582417608e-28,0.647371402123263,2.4875238193618e-45,0.52570111905708,1
74,1,5,1,2,2,0,0,0,0.528684965050179,0,0.48780365954185,0
14110,1,5,3,2,3,0,0,0,0.528684965050179,0,0.48780365954185,0
15462,1,1,2,2,3,0.0239150687995437,0,0,0.399600822125586,0,0.482398239892359,0
77,1,5,2,1,2,0,0,0,0.363368842837607,0,0.430750667303417,0
78,1,1,2,2,3,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
79,1,3,2,2,2,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
12750,1,5,1,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
81,1,2,3,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
82,1,2,1,2,2,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
83,1,2,2,1,3,0,0,0,0.352923023621272,0,0.413939940449169,0
84,1,5,2,1,3,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
14111,1,3,2,2,3,0.0397709590712362,0,0,0.442602450827636,0,0.470098885111863,1
10693,1,3,2,1,2,0,0,0,0.352923023621272,0,0.413939940449169,0
16156,1,3,1,2,2,0.14545402244866,0,0,0.584722098422059,0,0.522136216596495,1
88,1,5,3,2,2,0.0190472740302402,9.65843540696063e-12,1.66367424141625e-11,0.554913467113201,1.66367424141721e-11,0.496462655863641,1
12043,1,2,2,2,3,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
90,1,5,2,2,1,0.0190472740302402,9.65843540696063e-12,1.66367424141625e-11,0.554913467113201,1.66367424141721e-11,0.496462655863641,1
91,1,2,2,2,2,0,0,0,0.469362293502098,0,0.474963123061449,0
92,1,5,2,2,2,0,0,0,0.458953706809155,0,0.463076394961587,0
13427,1,5,2,1,3,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
94,1,5,1,1,3,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
14112,1,4,2,1,2,0.0343137983879072,0,0,0.562783568742602,0,0.503502890837907,1
11402,1,2,3,2,2,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
12751,1,2,2,2,1,0,0,0,0.469362293502098,0,0.474963123061449,0
10005,1,4,2,2,2,0,0,0,0.469362293502098,0,0.474963123061449,0
15463,1,1,3,1,2,0.119262283012982,0,0,0.580668387523203,0,0.518797533397562,1
100,1,1,1,1,2,0.0240040196030276,0,0,0.390154753244445,0,0.430621178934704,1
101,1,4,3,1,2,0.0240040196030276,0,0,0.390154753244445,0,0.430621178934704,1
102,1,4,2,1,2,0,0,0,0.325346081230574,0,0.397828415159,0
103,1,4,2,1,2,0.015419151285086,0,0,0.385195495116596,0,0.423290597933823,1
104,1,2,2,1,2,0,0,0,0.325346081230574,0,0.397828415159,0
13428,1,5,1,2,1,0,0,0,0.325346081230574,0,0.397828415159,0
106,1,2,2,2,3,0,0,0,0.334797675442848,0,0.414828171417263,0
13429,1,5,1,1,3,0.0242633185651275,0,0,0.390220407631583,0,0.430716233905968,1
16157,1,2,2,2,3,0.127272727200536,0,0,0.466761801363893,0,0.497535003378191,1
11404,1,3,2,1,1,0.0171331463700858,0,0,0.434842004293705,0,0.460644718238626,1
12045,1,5,1,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
111,1,3,3,1,2,0.0200070990925939,0,0,0.43581336153485,0,0.461860469257762,1
12752,1,4,1,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
113,1,2,3,2,2,0,0,0,0.426126303466905,0,0.449628411076878,1
114,1,5,3,2,3,0.0171538730992225,0,0,0.434860528457349,0,0.460667911988807,1
12753,1,2,3,2,3,0,0,0,0.426126303466905,0,0.449628411076878,1
14113,1,1,3,2,3,0.0222162364956736,0,0,0.39747007560022,0,0.47958752228816,0
117,1,2,3,2,2,0.0171331463700858,0,0,0.434842004293705,0,0.460644718238626,1
12754,1,3,2,2,3,0,0,0,0.426126303466905,0,0.449628411076878,1
119,1,2,2,1,2,0.0114298549090422,0,0,0.429744785812451,0,0.454262588666281,1
120,1,5,2,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
121,1,2,3,2,2,0.0114298549090422,0,0,0.429744785812451,0,0.454262588666281,1
122,1,5,1,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
10695,1,5,2,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
124,1,5,1,2,3,0,0,0,0.426126303466905,0,0.449628411076878,1
125,1,1,3,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
13430,1,2,1,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
127,1,2,2,1,3,0,0,0,0.352923023621272,0,0.413939940449169,0
11405,1,2,1,1,2,0,0,0,0.352923023621272,0,0.413939940449169,0
14114,1,5,2,2,2,0.0212465374485679,0,0,0.435836533481817,0,0.461889165459021,1
12755,1,3,1,1,2,0,0,0,0.352923023621272,0,0.413939940449169,0
131,1,2,3,1,3,0,0,0,0.426126303466905,0,0.449628411076878,1
132,1,5,2,1,2,0,0,0,0.352923023621272,0,0.413939940449169,0
14778,1,2,2,1,3,0,0,0,0.352923023621272,0,0.413939940449169,0
134,1,2,3,2,3,0,0,0,0.426126303466905,0,0.449628411076878,1
135,1,2,3,1,3,0,0,0,0.352923023621272,0,0.413939940449169,0
136,1,1,2,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
16158,1,2,1,2,2,0.14545402244866,0,0,0.584722098422059,0,0.522136216596495,1
138,1,4,2,1,2,0,0,0,0.458953706809155,0,0.463076394961587,0
12756,1,3,2,2,3,0,0,0,0.458953706809155,0,0.463076394961587,0
12757,1,3,3,1,3,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
141,1,1,2,1,3,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
15464,1,3,1,2,3,0.0644231268220655,0,0,0.568716137105752,0,0.508686518741742,1
14115,1,3,1,2,2,0,0,0,0.458953706809155,0,0.463076394961587,0
14779,1,1,2,2,2,0.058438507142099,0,0,0.566004173592273,0,0.506325590670128,1
14116,1,5,3,2,3,0,0,0,0.469371857142302,0,0.474973650427458,0
14117,1,1,1,1,2,0.0425846016600899,0,0,0.563946000170243,0,0.504531444866538,1
147,1,2,1,2,2,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
148,1,4,2,2,3,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
12759,1,3,2,1,1,0.0248571441421001,2.15592864334811e-12,3.71360660307861e-12,0.558514203037849,3.71360660308078e-12,0.499705970867998,1
10698,1,5,2,2,3,0.00536253152674863,2.02939900527489e-12,3.49565815618375e-12,0.553224484279774,3.49565815618578e-12,0.494928772953846,1
151,1,2,3,1,3,0.00536253152674863,2.02939900527489e-12,3.49565815618375e-12,0.553224484279774,3.49565815618578e-12,0.494928772953846,1
16159,1,5,1,2,2,0.14545402244866,0,0,0.584722098422059,0,0.522136216596495,1
15465,1,3,3,2,3,0,0,0,0.487758808002879,0,0.494784976587933,0
154,1,2,2,1,3,0,0,0,0.458953706809155,0,0.463076394961587,0
155,1,2,2,2,2,0.00238819509133676,0,0,0.552957056480177,0,0.494684978115252,1
16160,1,1,2,1,2,0.127272727272922,0,0,0.678385855594208,0,0.547391475824706,1
157,1,1,2,2,2,0,0,0,0.638344785474708,0,0.518994151570104,1
13431,1,2,3,1,3,0,0,0,0.528684965050179,0,0.48780365954185,0
159,1,1,2,1,2,0,0,0,0.528684965050179,0,0.48780365954185,0
12761,1,1,1,2,2,0,0,0,0.528684965050179,0,0.48780365954185,0
161,1,5,3,2,1,0,0,0,0.528684965050179,0,0.48780365954185,0
162,1,2,2,2,2,0,0,0,0.528684965050179,0,0.48780365954185,0
16161,1,2,3,1,2,0.166912497678412,0,0,0.573520753165583,0,0.512803136242871,1
164,1,1,2,1,3,0.0181818131917448,4.0188269312612e-17,6.922465766485e-17,0.54513346208801,8.36769500975391e-17,0.487432962016878,1
16162,1,2,2,2,2,0.109090908678389,0,0,0.37681541705112,0,0.480080390959066,0
14780,1,5,2,2,2,0.0703379628239045,0,0,0.390994658022226,0,0.431833997332273,1
167,1,2,2,1,2,0,0,0,0.325346082288581,0,0.397828413200772,0
168,1,4,3,2,1,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
12048,1,1,2,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
170,1,1,1,1,1,0,0,0,0.325346082288581,0,0.397828413200772,0
15466,1,3,2,1,3,0.0769349328953719,0,0,0.39257528701815,0,0.434130786421192,1
14782,1,5,2,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
173,1,1,2,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
14118,1,5,3,1,2,0,0,0,0.325346082288581,0,0.397828413200772,0
10700,1,5,2,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
176,1,1,3,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
10011,1,3,3,1,2,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
16163,1,1,3,2,2,0.181156612319821,0,0,0.404931512943212,0,0.451400225056671,1
179,1,5,2,1,2,0,0,0,0.325346082288581,0,0.397828413200772,0
10012,1,5,2,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
12050,1,2,3,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
14119,1,1,1,1,3,0,0,0,0.325346082288581,0,0.397828413200772,0
183,1,2,2,2,1,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
184,1,5,2,1,1,0,0,0,0.325346082288581,0,0.397828413200772,0
15467,1,5,2,2,2,0.0939894799821667,0,0,0.374409376602881,0,0.476735872428722,0
16164,1,2,1,2,3,0.054545453103042,4.55054713017201e-24,6.84268520052437e-24,0.578733436882304,0,0.5504709738925,0
187,1,1,1,2,3,0,0,0,0.601120580783842,0,0.50926368334032,1
188,1,5,2,1,3,0,0,0,0.49785547339106,0,0.477442173011542,0
189,1,3,2,1,3,0,0,0,0.508254376974996,0,0.488117064587227,0
12051,1,4,1,2,2,0,0,0,0.49785547339106,0,0.477442173011542,0
15468,1,1,2,1,3,0.0798932248639688,9.82602126096669e-27,1.87649735884188e-26,0.656340522189211,0,0.550549400601041,1
13433,1,4,2,2,2,0,0,0,0.611499878644809,0,0.517582382296093,1
193,1,5,2,1,2,0,0,0,0.49785547339106,0,0.477442173011542,0
194,1,3,3,1,3,0,0,0,0.49785547339106,0,0.477442173011542,0
195,1,1,3,2,2,0,0,0,0.601120580783842,0,0.50926368334032,1
15469,1,1,2,1,1,0.0363636319399269,4.52767634408542e-25,6.80829426136863e-25,0.567845465802652,0,0.5418610295741,0
16165,1,2,3,1,1,0.2,0,0,0.578163870855514,0,0.504289848842537,1
14121,1,1,2,2,2,0.103320527477108,7.35199825616388e-17,1.3290422854389e-16,0.55732327565715,1.9430850921899e-16,0.485750046626621,1
13434,1,2,2,2,2,0.160732395126315,0,0,0.564862530347856,0,0.492612876113101,1
12764,1,5,2,1,2,0.0819326179893107,0,0,0.553180403960856,0,0.481901057390054,1
201,1,5,2,2,2,0.0854840955008716,0,0,0.553856957530572,0,0.482533473747717,1
202,1,2,3,1,2,0.105028531814784,9.17768728249707e-17,1.65907744479497e-16,0.557714419895442,2.42560277057327e-16,0.486111076626282,1
203,1,1,2,1,2,0.105028531814784,9.17768728249707e-17,1.65907744479497e-16,0.557714419895442,2.42560277057327e-16,0.486111076626282,1
15470,1,5,1,1,3,0.181818177628853,5.13522021190415e-16,9.28308817393849e-16,0.56865674986329,3.41013880223506e-27,0.496001156529142,1
205,1,2,2,1,1,0.105028531814784,9.17768728249707e-17,1.65907744479497e-16,0.557714419895442,2.42560277057327e-16,0.486111076626282,1
206,1,1,2,1,2,0.0886231255367389,0,0,0.554398691287917,0,0.483038405401954,1
207,1,5,2,1,2,0,0,0,0.476767325586082,0,0.46984854333342,0
208,1,1,3,2,2,0.0545454540212865,9.54826727239042e-13,1.72606827634106e-12,0.54903271222722,3.12002768706363e-12,0.477985547862513,1
209,1,3,2,1,2,0,0,0,0.476767325586082,0,0.46984854333342,0
12053,1,2,3,1,2,0.135643550667722,2.06364233155922e-16,3.73050676170182e-16,0.560060907107543,9.98385699192506e-28,0.488265251499097,1
211,1,1,3,2,3,0,0,0,0.692452072573641,0,0.531863809537767,1
14784,1,3,2,1,3,0,0,0,0.697272099360406,0,0.53507881845852,1
16166,1,2,2,1,3,0.0905329032679626,0,0,0.752046879788412,0,0.568960535208729,1
10703,1,1,2,2,1,0.00120352168855661,0,0,0.712651815523777,0,0.54512677381674,1
215,1,4,2,1,2,0.014263925707452,0,0,0.720135348066674,5.20416654472908e-28,0.549855485017987,1
216,1,5,3,1,3,0,0,0,0.692452072573641,0,0.531863809537767,1
217,1,2,2,2,3,0.00193620964754372,0,0,0.71345091992088,0,0.545634058969248,1
218,1,3,3,1,3,0,0,0,0.692452072573641,0,0.531863809537767,1
219,1,2,2,1,2,0,0,0,0.692452072573641,0,0.531863809537767,1
12055,1,1,3,2,3,0,0,0,0.573497285374236,2.86601261668535e-17,0.501507839120359,0
13435,1,4,3,2,3,0,0,0,0.573497285374236,2.86601261668535e-17,0.501507839120359,0
222,1,5,2,2,2,0,0,0,0.573497285374236,2.86601261668535e-17,0.501507839120359,0
12766,1,1,2,2,3,0,0,0,0.692452072573641,0,0.531863809537767,1
224,1,2,2,2,3,0,0,0,0.573497285374236,2.86601261668535e-17,0.501507839120359,0
12767,1,3,3,2,2,0,0,0,0.707432614974916,0,0.541756899969809,1
226,1,1,3,2,2,0,0,0,0.692452072573641,0,0.531863809537767,1
14122,1,5,1,2,2,0.0379933248187923,4.32128182555385e-30,9.87374369812354e-30,0.733249966810173,1.13392476721766e-23,0.557901500413627,1
11408,1,1,2,2,2,0,0,0,0.701833008558291,0,0.538120993202904,1
10704,1,5,3,2,3,0,0,0,0.692452072573641,0,0.531863809537767,1
15471,1,1,3,1,2,0.0699462083051119,9.72849694248643e-24,2.22287481483062e-23,0.744871874307137,3.43185615191151e-24,0.564800771452684,1
231,1,2,2,1,3,0,0,0,0.710491746877161,0,0.54374323927788,1
10705,1,2,2,1,2,0,0,0,0.590953871650664,0,0.51621639042927,0
233,1,5,2,1,3,0,0,0,0.573497285374236,2.86601261668535e-17,0.501507839120359,0
234,1,5,3,2,3,0,0,0,0.590953871650664,0,0.51621639042927,0
235,1,3,3,2,3,0,0,0,0.692452072573641,0,0.531863809537767,1
16167,1,3,2,2,2,0.109090908678389,0,0,0.37681541705112,0,0.480080390959066,0
14123,1,5,3,1,2,0,0,0,0.32765600265788,0,0.401983065682352,0
238,1,1,2,1,3,0,0,0,0.325346082288581,0,0.397828413200772,0
14124,1,3,2,1,2,0.0363636262409989,0,0,0.384065712621421,0,0.421594317997382,1
240,1,5,2,1,2,0,0,0,0.325346082288581,0,0.397828413200772,0
15472,1,2,3,2,2,0.141428182996322,0,0,0.401503762769012,0,0.446710589939418,1
242,1,3,1,1,2,0,0,0,0.325346082288581,0,0.397828413200772,0
11409,1,1,1,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
244,1,3,1,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
245,1,2,2,1,3,0,0,0,0.325346082288581,0,0.397828413200772,0
11410,1,2,2,1,3,0.0268084700659511,0,0,0.383396121828729,0,0.420582904233278,1
247,1,4,2,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
12768,1,5,3,2,3,0.0268084700659511,0,0,0.383396121828729,0,0.420582904233278,1
14125,1,2,2,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
12057,1,5,2,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
251,1,1,2,2,1,0,0,0,0.325346082288581,0,0.397828413200772,0
14126,1,2,3,1,3,0,0,0,0.325346082288581,0,0.397828413200772,0
253,1,5,1,2,1,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
10017,1,5,3,1,3,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
10706,1,2,2,1,1,0,0,0,0.325346082288581,0,0.397828413200772,0
256,1,4,2,1,3,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
257,1,2,1,1,2,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
13436,1,1,1,2,2,0,0,0,0.325346082288581,0,0.397828413200772,0
259,1,1,3,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
260,1,5,2,2,3,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
10018,1,3,3,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
10019,1,5,3,1,3,0,0,0,0.325346082288581,0,0.397828413200772,0
263,1,1,2,1,3,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
12770,1,1,1,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
12771,1,4,1,2,2,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
10020,1,2,3,1,3,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
267,1,5,2,2,1,0,0,0,0.325346082288581,0,0.397828413200772,0
268,1,3,3,1,2,0,0,0,0.325346082288581,0,0.397828413200772,0
14785,1,1,1,2,3,0,0,0,0.325346082288581,0,0.397828413200772,0
14786,1,3,1,1,2,0,0,0,0.343449790198585,0,0.429524072894632,0
12059,1,5,3,2,3,0.0200674845707859,0,0,0.382923737941062,0,0.419869370577886,1
16168,1,1,3,1,2,0.166912497678412,0,0,0.573520753165583,0,0.512803136242871,1
14127,1,1,2,2,3,0.0420399013838432,0,0,0.551174468332495,0,0.493049170724134,1
274,1,2,3,2,3,0,0,0,0.573497285374236,2.86601261668535e-17,0.501507839120359,0
16169,1,4,3,1,2,0.166912497678412,0,0,0.573520753165583,0,0.512803136242871,1
15473,1,1,2,1,3,0.082735152723079,0,0,0.55939783144706,0,0.500503029411071,1
13437,1,4,2,2,2,0.0291391470829657,9.3901207778345e-18,1.61745680367777e-17,0.546771809545098,1.95513935080091e-17,0.488967286492647,1
10021,1,2,3,2,2,0.0181818131917448,4.0188269312612e-17,6.922465766485e-17,0.54513346208801,8.36769500975391e-17,0.487432962016878,1
279,1,4,3,1,3,0.0181818131917448,4.0188269312612e-17,6.922465766485e-17,0.54513346208801,8.36769500975391e-17,0.487432962016878,1
14128,1,4,3,1,2,0.0324078487414806,2.02670601156867e-19,3.4910194501485e-19,0.547260547873544,4.21985272551145e-19,0.4894249935415,1
281,1,1,1,1,3,0,0,0,0.352923024232162,0,0.413939939434732,0
10022,1,1,2,2,2,0,0,0,0.352923024232162,0,0.413939939434732,0
10709,1,1,3,1,3,0,0,0,0.352923024232162,0,0.413939939434732,0
12772,1,2,3,1,3,0,0,0,0.426126304695092,0,0.44962840949059,1
14129,1,1,2,2,2,0,0,0,0.352923024232162,0,0.413939939434732,0
15474,1,2,2,2,3,0.0456203743603816,0,0,0.450570063054987,0,0.47948649806752,1
10023,1,3,3,2,2,0,0,0,0.355896846401311,0,0.418749573493676,0
10711,1,5,3,1,3,0,0,0,0.352923024232162,0,0.413939939434732,0
289,1,5,2,1,3,0,0,0,0.352923024232162,0,0.413939939434732,0
290,1,5,2,2,2,0,0,0,0.352923024232162,0,0.413939939434732,0
15475,1,5,2,2,3,0.053726031700043,0,0,0.45525062137312,0,0.484832459746044,1
292,1,5,3,2,2,0,0,0,0.352923024232162,0,0.413939939434732,0
11411,1,2,2,1,3,0,0,0,0.352923024232162,0,0.413939939434732,0
14130,1,1,1,1,3,0,0,0,0.370191045053126,0,0.441217109069358,0
295,1,3,2,1,3,0,0,0,0.352923024232162,0,0.413939939434732,0
12061,1,3,2,2,3,0,0,0,0.352923024232162,0,0.413939939434732,0
11412,1,3,2,1,2,0,0,0,0.354485326150674,0,0.41646668787167,0
298,1,2,2,2,3,0.000126475654596057,0,0,0.427620521073669,0,0.451518243403927,1
10024,1,2,3,2,2,4.26073969481429e-20,0,0,0.426126304695092,0,0.44962840949059,1
10713,1,5,1,2,3,0,0,0,0.49785547339106,0,0.477442173011542,0
301,1,5,2,1,3,0,0,0,0.601120580783842,0,0.50926368334032,1
10714,1,1,2,1,3,0,0,0,0.601120580783842,0,0.50926368334032,1
12062,1,2,2,2,2,0,0,0,0.49785547339106,0,0.477442173011542,0
304,1,2,3,1,3,0,0,0,0.602674485211528,0,0.510512724345366,1
305,1,4,1,2,2,0,0,0,0.602674485211528,0,0.510512724345366,1
10025,1,3,2,2,3,0,0,0,0.602674485211528,0,0.510512724345366,1
14131,1,3,2,2,3,0,0,0,0.49785547339106,0,0.477442173011542,0
308,1,5,3,2,3,0,0,0,0.602889857444074,0,0.510685842295869,1
309,1,4,1,2,3,0,0,0,0.49785547339106,0,0.477442173011542,0
11413,1,5,2,1,2,0,0,0,0.49785547339106,0,0.477442173011542,0
11414,1,2,2,1,3,0,0,0,0.60270620499502,0,0.510538220965073,1
312,1,3,2,2,3,0,0,0,0.602889857444074,0,0.510685842295869,1
313,1,2,2,1,3,0,0,0,0.49785547339106,0,0.477442173011542,0
